congress,chamber,year,month,day,session,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question
118,HOUSE,2023,03,24,1,405,0,0,0,0,0,0,HCONRES 25,Passed,Authorizing the use of Emancipation Hall in the Capitol Visitor Center for a ceremony as part of the commemoration of the days of remembrance of victims of the Holocaust,On Motion to Suspend the Rules and Agree
118,HOUSE,2023,03,27,1,413,2,0,0,0,0,0,HR 1154,Passed,Stop Forced Organ Harvesting Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2023,03,27,1,415,0,0,0,0,0,0,HR 1107,Passed,PRC Is Not a Developing Country Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,03,28,1,218,203,0.028,0.025,-0.716,0.113,-0.388,HRES 260,Passed,Providing for consideration of the bill (H.R. 1) the Lower Energy Costs Act,On Ordering the Previous Question
118,HOUSE,2023,03,28,1,218,203,0.028,0.025,-0.716,0.113,-0.388,HRES 260,Passed,Providing for consideration of the bill (H.R. 1) the Lower Energy Costs Act,On Agreeing to the Resolution
118,HOUSE,2023,03,29,1,221,208,-0.056,0.664,-0.603,-0.978,-9.409,HR 1,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,29,1,228,206,0.035,0.076,-0.318,-0.91,-31.853,HR 1,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,29,1,245,189,-0.083,-0.034,-0.523,-1.21,-30.158,HR 1,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,29,1,268,163,-0.16,-0.046,-0.252,-0.778,-63.973,HR 1,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,29,1,251,181,-0.026,-0.269,-0.348,-0.811,-44.472,HR 1,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,29,1,210,223,0.412,-0.406,-0.552,-1.088,-27.179,HR 1,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,29,1,96,336,0.415,-0.561,-0.19,0.256,-103.517,HR 1,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,30,1,407,26,0.205,-0.979,-0.065,-0.801,-58.584,HR 1,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,30,1,323,109,0.4,-0.917,0.273,-0.188,-103.301,HR 1,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,30,1,205,228,0.235,-0.598,0.574,0.991,-15.173,HR 1,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,30,1,405,24,0.151,-0.989,-0.073,-0.799,-52.652,HR 1,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,30,1,201,230,0.246,0.133,-0.258,-0.035,-53.415,HR 1,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,30,1,244,189,-0.343,0.7,-0.231,-0.386,-89.505,HR 1,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,30,1,220,213,-0.32,0.899,-0.665,-1.51,-46.335,HR 1,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,03,30,1,207,222,0.027,0.035,0.716,-0.113,-0.384,HR 1,Failed,Lower Energy Costs Act,On Motion to Recommit
118,HOUSE,2023,03,30,1,225,204,0.064,-0.046,-0.555,-1.102,-10.152,HR 1,Passed,Lower Energy Costs Act,On Passage
118,HOUSE,2023,04,17,1,405,6,0,0,0,0,0,HR 1151,Passed,Upholding Sovereignty of Airspace Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,04,17,1,410,0,0,0,0,0,0,HRES 240,Passed,Condemning recent actons taken by the Russian military to down a United States Air Force drone,"On Motion to Suspend the Rules and Agree, as Amended"
118,HOUSE,2023,04,18,1,218,203,0.027,0.042,-0.716,0.123,-0.38,HRES 298,Passed,Providing for consideration of the bill (H.R. 734) Protection of Women and Girls in Sports Act and providing for consideration of the joint resolution (H.J.Res 42) disapproving the action of the District of Columbia Council in approving the Comprehensive Policing and Justice Reform Amendment Act of 2022,On Ordering the Previous Question
118,HOUSE,2023,04,18,1,217,202,0.027,0.042,-0.716,0.123,-0.38,HRES 298,Passed,Providing for consideration of the bill (H.R. 734) Protection of Women and Girls in Sports Act and providing for consideration of the joint resolution (H.J.Res 42) disapproving the action of the District of Columbia Council in approving the Comprehensive Policing and Justice Reform Amendment Act of 2022,On Agreeing to the Resolution
118,HOUSE,2023,04,18,1,227,196,0.123,-0.256,-0.527,-1.295,-23.784,HJRES 27,Failed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of the Army, Corps of Engineers, Department of Defense and the Environmental Protection Agency relating to “Revised Definition of ’Waters of the United States’ ”","Passage, Objections of the President To The Contrary Notwithstanding"
118,HOUSE,2023,04,19,1,229,189,-0.206,0.346,-0.638,-0.924,-23.951,HJRES 42,Passed,Disapproving the action of the District of Columbia Council in approving the Comprehensive Policing and Justice Reform Amendment Act,On Passage
118,HOUSE,2023,04,19,1,410,8,0,0,0,0,0,HR 1149,Passed,Countering Untrusted Telecommunications Abroad Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,04,20,1,216,205,-0.201,0.98,-0.56,-0.881,-13.598,HR 734,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,04,20,1,204,218,0.027,0.042,0.716,-0.122,-0.38,HR 734,Failed,Protection of Women and Girls in Sports Act,On Motion to Recommit
118,HOUSE,2023,04,20,1,219,203,0.027,0.041,-0.716,0.122,-0.38,HR 734,Passed,Protection of Women and Girls in Sports Act,On Passage
118,HOUSE,2023,04,25,1,418,0,0,0,0,0,0,HRES 90,Passed,Demanding that the Government of the People’s Republic of China and the Communist Party of China immediately release Mark Swidan,"On Motion to Suspend the Rules and Agree, as Amended"
118,HOUSE,2023,04,25,1,401,19,0.313,-0.872,-0.058,-1.692,-34.258,HRES 311,Passed,Encouraging the expansion and strengthening of the Abraham Accords to urge other nations to normalize relations with Israel and ensure that existing agreements reap tangible security and economic benefits for the citizens of those countries and all peoples in the region,On Motion to Suspend the Rules and Agree
118,HOUSE,2023,04,26,1,218,210,0.027,0.029,-0.716,0.108,-0.382,HRES 327,Passed,"Providing for consideration of the bill (H.R. 2811) Limit, Save, Grow Act, and providing for consideration of (H.J.Res.39) disapproving the rule submitted by the Dept. of Commerce relating to “Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord With Presidential Proclamation 10414”",On Ordering the Previous Question
118,HOUSE,2023,04,26,1,219,210,0.027,0.03,-0.716,0.108,-0.382,HRES 327,Passed,"Providing for consideration of the bill (H.R. 2811) Limit, Save, Grow Act, and providing for consideration of (H.J.Res.39) disapproving the rule submitted by the Dept. of Commerce relating to “Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord With Presidential Proclamation 10414”",On Agreeing to the Resolution
118,HOUSE,2023,04,26,1,422,1,0,0,0,0,0,HR 1353,Passed,ALERT Parity Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,04,26,1,211,221,0.027,0.03,0.716,-0.108,-0.382,HR 2811,Failed,"Limit, Save, Grow Act",On Motion to Recommit
118,HOUSE,2023,04,26,1,217,215,-0.205,0.979,-0.538,-0.897,-17.292,HR 2811,Passed,"Limit, Save, Grow Act",On Passage
118,HOUSE,2023,04,26,1,409,11,-0.924,0.382,-0.451,-0.589,-33.588,HR 1339,Passed,Precision Agriculture Satellite Connectivity Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2023,04,27,1,102,321,0.489,-0.187,-0.077,1.657,-116.316,HCONRES 30,Failed,"Directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove all United States Armed Forces, other than United States Armed Forces assigned to protect the United States Embassy, from Somalia",On Agreeing to the Resolution
118,HOUSE,2023,04,28,1,221,202,0.317,-0.598,-0.211,-0.384,-67.841,HJRES 39,Passed,"Disapproving the rule submitted by the Department of Commerce relating to “Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord with Presidential Proclamation 10414”",On Passage
118,HOUSE,2023,05,09,1,351,58,0.621,-0.005,0.365,-0.428,-54.996,HR 676,Passed,Coastal Communities Ocean Acidification Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2023,05,09,1,356,50,0.693,0.145,1.066,-1.405,-55.386,HR 1715,Passed,Advanced Weather Model Computing Development Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2023,05,10,1,215,211,0.008,-0.424,-0.687,0.56,-7.186,HRES 383,Passed,Providing for consideration of the bill (H.R. 2) Secure the Border Act and providing for consideration of the bill (H.R. 1163) Protecting Taxpayers and Victims of Unemployment Fraud Act,On Ordering the Previous Question
118,HOUSE,2023,05,10,1,236,190,-0.111,0.087,-0.227,-0.467,-54.089,HRES 383,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,05,10,1,215,209,0.028,0.02,-0.716,0.113,-0.36,HRES 383,Passed,Providing for consideration of the bill (H.R. 2) Secure the Border Act and providing for consideration of the bill (H.R. 1163) Protecting Taxpayers and Victims of Unemployment Fraud Act,On Agreeing to the Resolution
118,HOUSE,2023,05,11,1,211,221,0.028,0.026,0.716,-0.111,-0.387,HR 2,Failed,Secure the Border Act,On Motion to Recommit
118,HOUSE,2023,05,11,1,219,213,-0.111,0.994,-0.455,-0.503,-9.975,HR 2,Passed,Secure the Border Act,On Passage
118,HOUSE,2023,05,11,1,210,221,0.028,0.026,0.716,-0.111,-0.387,HR 1163,Failed,Protecting Taxpayers and Victims of Unemployment Fraud Act,On Motion to Recommit
118,HOUSE,2023,05,11,1,230,200,-0.007,-0.835,-0.808,-0.594,-23.361,HR 1163,Passed,Protecting Taxpayers and Victims of Unemployment Fraud Act,On Passage
118,HOUSE,2023,05,11,1,425,0,0,0,0,0,0,HR 1734,Passed,TRANQ Research Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,05,15,1,412,0,0,0,0,0,0,HR 3089,Passed,NDO Fairness Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2023,05,15,1,413,2,0,0,0,0,0,HRES 363,Passed,Expressing support for recognizing “National Police Week”,"On Motion to Suspend the Rules and Agree, as Amended"
118,HOUSE,2023,05,16,1,220,209,0.025,0.016,-0.717,0.099,-0.368,HRES 398,Passed,Providing for consideration of (H.R. 2494) the POLICE Act; (H.R. 3091) the Federal Law Enforcement Officer Service Weapon Purchase Act; and (H. Con. Res. 40) Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies,On Ordering the Previous Question
118,HOUSE,2023,05,16,1,222,203,-0.082,0.144,-0.648,-0.744,-10.387,HRES 398,Passed,Providing for consideration of (H.R. 2494) the POLICE Act; (H.R. 3091) the Federal Law Enforcement Officer Service Weapon Purchase Act; and (H. Con. Res. 40) Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies,On Agreeing to the Resolution
118,HOUSE,2023,05,17,1,221,204,0.023,0.017,-0.717,0.081,-0.283,HRES 114,Passed,In the matter of George Santos,On Motion to Refer
118,HOUSE,2023,05,17,1,216,219,0.055,0.412,0.657,0.776,-7.183,HR 3091,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,05,17,1,248,184,0.083,-0.432,-0.186,-0.404,-78.468,HR 3091,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,05,17,1,232,202,0.107,-0.231,-0.491,-1.32,-30.485,HR 3091,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,05,17,1,218,217,0.161,0.207,-0.71,0.222,-4.976,HR 3091,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,05,17,1,232,198,0.141,-0.56,-0.409,-0.794,-30.022,HR 3091,Passed,Federal Law Enforcement Officer Service Weapon Purchase Act,On Passage
118,HOUSE,2023,05,17,1,303,126,-0.214,-0.634,-0.368,-0.459,-82.872,HR 2494,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,05,17,1,209,225,0.095,0.996,0.291,-0.137,-32.586,HR 2494,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,05,17,1,255,175,-0.133,-0.342,-0.832,-1.136,-49.768,HR 2494,Passed,POLICE Act,On Passage
118,HOUSE,2023,05,18,1,268,156,-0.601,0.799,-0.627,-1.494,-86.585,HCONRES 40,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,05,18,1,301,119,-0.512,0.472,-0.384,-0.742,-75.547,HCONRES 40,Passed,Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies,On Agreeing to the Resolution
118,HOUSE,2023,05,22,1,402,2,0,0,0,0,0,HR 1076,Passed,Preventing the Financing of Illegal Synthetic Drugs Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,05,22,1,400,5,0,0,0,0,0,HR 1156,Passed,China Financial Threat Mitigation Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,05,23,1,219,208,0.026,0.031,-0.716,0.105,-0.375,HRES 429,Passed,"Providing for consideration of the bill (H.R. 467) HALT Fentanyl Act; S.J.Res. 11, Congressional Disapproval “Control of Air Pollution From New Motor Vehicles: Heavy-Duty Engine and Vehicle Standards”; and H.J.Res. 45, Congressional Disapproval “Waivers and Modifications of Federal Student Loans”",On Ordering the Previous Question
118,HOUSE,2023,05,23,1,217,204,-0.048,0.25,-0.702,-0.356,-2.264,HRES 429,Passed,"Providing for consideration of the bill (H.R. 467) HALT Fentanyl Act; S.J.Res. 11, Congressional Disapproval “Control of Air Pollution From New Motor Vehicles: Heavy-Duty Engine and Vehicle Standards”; and H.J.Res. 45, Congressional Disapproval “Waivers and Modifications of Federal Student Loans”",On Agreeing to the Resolution
118,HOUSE,2023,05,23,1,221,203,0.046,-0.024,-0.562,-1.092,-10.18,SJRES 11,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to “Control of Air Pollution From New Motor Vehicles: Heavy-Duty Engine and Vehicle Standards”",On Passage
118,HOUSE,2023,05,24,1,214,205,0.267,-0.461,-0.215,-0.353,-57.641,HJRES 39,Failed,"Disapproving the rule submitted by the Department of Commerce relating to “Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord with Presidential Proclamation 10414”","Passage, Objections of the President To The Contrary Notwithstanding"
118,HOUSE,2023,05,24,1,218,203,-0.078,0.308,-0.69,-0.46,-2.974,HJRES 45,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Waivers and Modifications of Federal Student Loans”",On Passage
118,HOUSE,2023,05,24,1,409,9,0,0,0,0,0,HR 1669,Passed,VET-TEC Authorization Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,05,25,1,190,233,-0.211,0.977,0.579,0.126,-39.909,HR 467,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,05,25,1,289,133,-0.445,0.515,-0.418,-0.584,-69.378,HR 467,Passed,HALT Fentanyl Act,On Passage
118,HOUSE,2023,05,30,1,367,8,0,0,0,0,0,HR 2792,Passed,Small Entity Update Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,05,30,1,347,30,0.104,-0.995,0.344,-1.688,-44.706,HR 2795,Passed,Enhancing Multi-Class Share Disclosures Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,05,30,1,309,67,0.091,-0.853,0.394,-1.409,-63.714,HR 2796,Passed,Promoting Opportunities for Non-Traditional Capital Formation Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,05,31,1,241,187,-0.56,0.828,-0.238,-0.569,-136.487,HRES 456,Passed,"Providing for consideration of H.R. 3746, the Fiscal Responsibility Act of 2023",On Agreeing to the Resolution
118,HOUSE,2023,05,31,1,429,0,0,0,0,0,0,HRES 382,Passed,Condemning the rise of antisemitism and calling on elected officials to identify and educate others on the contributions of the Jewish American community,"On Motion to Suspend the Rules and Agree, as Amended"
118,HOUSE,2023,05,31,1,314,117,0.277,-0.228,0.054,-0.718,-173.539,HR 3746,Passed,Fiscal Responsibility Act,On Passage
118,HOUSE,2023,05,31,1,383,18,-0.036,-0.82,-0.14,-1.695,-23.586,HR 2797,Passed,Equal Opportunity for All Investors Act of 2023,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,06,05,1,384,13,0.009,-0.882,-0.108,-1.697,-18.303,HR 2793,Passed,Encouraging Public Offerings Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,06,05,1,390,10,-0.983,0.185,-0.46,-0.638,-27.792,HR 2812,Passed,Middle Market IPO Cost Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,06,06,1,215,203,0.027,0.04,-0.716,0.105,-0.382,HRES 463,Passed,Providing for consideration of the bill (H.R. 277) REINS Act; providing for consideration of the bill (H.R. 288) Separation of Powers Restoration Act; providing for consideration of the bill (H.R. 1615) Gas Stove Protection and Freedom Act; and providing for consideration of the bill (H.R. 1640) Save Our Stoves Act,On Ordering the Previous Question
118,HOUSE,2023,06,06,1,206,220,-0.271,0.963,-0.479,-1.071,-38.711,HRES 463,Failed,Providing for consideration of the bill (H.R. 277) REINS Act; providing for consideration of the bill (H.R. 288) Separation of Powers Restoration Act; providing for consideration of the bill (H.R. 1615) Gas Stove Protection and Freedom Act; and providing for consideration of the bill (H.R. 1640) Save Our Stoves Act,On Agreeing to the Resolution
118,HOUSE,2023,06,13,1,216,209,0.026,0.033,-0.716,0.108,-0.371,HRES 495,Passed,Providing for consideration of the joint resolution (H.J.Res. 44); providing for consideration of the bill (H.R. 277); providing for consideration of the bill (H.R. 288); providing for consideration of the bill (H.R. 1615); and providing for consideration of the bill (H.R. 1640),On Ordering the Previous Question
118,HOUSE,2023,06,13,1,218,209,0.026,0.034,-0.716,0.108,-0.371,HRES 495,Passed,Providing for consideration of the joint resolution (H.J.Res. 44); providing for consideration of the bill (H.R. 277); providing for consideration of the bill (H.R. 288); providing for consideration of the bill (H.R. 1615); and providing for consideration of the bill (H.R. 1640),On Agreeing to the Resolution
118,HOUSE,2023,06,13,1,413,13,-0.875,0.484,-0.559,-0.907,-34.438,HR 3099,Passed,Special Envoy for the Abraham Accords Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2023,06,13,1,219,210,0.094,-0.097,-0.347,-0.376,-10.124,HJRES 44,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Alcohol, Tobacco, Firearms, and Explosives relating to “Factoring Criteria for Firearms with Attached ’Stabilizing Braces’”",On Passage
118,HOUSE,2023,06,13,1,233,197,-0.191,0.317,-0.621,-0.902,-23.713,HJRES 42,Failed,Disapproving the action of the District of Columbia Council in approving the Comprehensive Policing and Justice Reform Amendment Act,"Passage, Objections of the President To The Contrary Notwithstanding"
118,HOUSE,2023,06,13,1,222,210,0.071,0.036,-0.274,-0.625,-29.303,HR 1615,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,06,13,1,248,180,0.265,-0.749,-0.331,-0.87,-55.627,HR 1615,Passed,Gas Stove Protection and Freedom Act,On Passage
118,HOUSE,2023,06,13,1,422,0,0,0,0,0,0,HRES 377,Passed,"Calling for the immediate release of Evan Gershkovich, a United States citizen and journalist, who was wrongfully detained by the Government of the Russian Federation in March 2023","On Motion to Suspend the Rules and Agree, as Amended"
118,HOUSE,2023,06,14,1,211,223,0.07,0.998,-0.614,-0.589,-27.016,HR 277,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,06,14,1,211,223,0.175,0.359,-0.662,-0.736,-18.297,HR 277,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,06,14,1,207,225,0.069,-0.823,0.682,0.409,-7.066,HR 277,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,06,14,1,213,221,0.084,0.122,0.677,0.558,-1.708,HR 277,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,06,14,1,151,285,0.31,0.951,0.186,-0.53,-131.562,HR 277,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,06,14,1,217,219,0.144,0.483,-0.378,-0.143,-18.599,HR 277,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,06,14,1,219,217,0.134,-0.008,-0.292,-0.218,-19.958,HR 277,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2023,06,14,1,210,220,0.025,0.048,0.716,-0.107,-0.38,HR 277,Failed,REINS Act,On Motion to Recommit
118,HOUSE,2023,06,14,1,221,210,-0.043,0.241,-0.703,-0.343,-2.307,HR 277,Passed,REINS Act,On Passage
118,HOUSE,2023,06,14,1,207,224,-0.094,0.237,0.711,0.209,-5.911,HR 1640,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,06,14,1,209,225,-0.083,-0.11,0.722,0.172,-9.396,HR 1640,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2023,06,14,1,249,181,-0.045,-0.183,-0.408,-1.043,-41.296,HR 1640,Passed,Save Our Gas Stoves Act,On Passage
118,HOUSE,2023,06,14,1,225,196,0.186,0.983,0.304,0.1,-49.601,HRES 489,Passed,"Censuring and condemning Adam Schiff, Representative of California’s 30th Congressional District",On Motion to Table
