id,weights,attention_to_politics,pres_vote,economy,immigration,crime,party_id,age,educ,race,gender,income
141234,0.499924003945369,Always,Kamala Harris,Approve not strongly,Disapprove not strongly,Approve not strongly,Independent-Democrat,36,Graduate degree,"White, non-Hispanic",Man,250000
141235,0.693763109227108,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,80,High school credential,"White, non-Hispanic",Man,57500
141236,0.598500548421126,Most of the time,Kamala Harris,Approve not strongly,Disapprove not strongly,Approve not strongly,Strong Democrat,69,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,37500
141237,2.55320931669002,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,23,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,137500
141238,1.72429875512066,About half the time,Kamala Harris,Approve not strongly,Disapprove strongly,Approve not strongly,Not very strong Democrat,29,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Woman,42500
141239,0.680436316752318,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,NA,High school credential,"White, non-Hispanic",Man,52500
141240,2.38535372200284,About half the time,Other,Disapprove not strongly,Disapprove strongly,Disapprove not strongly,Not very strong Democrat,33,Bachelor’s degree,"White, non-Hispanic",Woman,212500
141241,0.341550095190818,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,78,Bachelor’s degree,"White, non-Hispanic",Man,57500
141242,1.16661365944893,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,61,High school credential,"White, non-Hispanic",Woman,62500
141243,1.49213190363354,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Democrat,80,High school credential,"White, non-Hispanic",Woman,32500
141244,0.553756900004757,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Not very strong Republican,42,Graduate degree,"White, non-Hispanic",Woman,212500
141245,1.88686163281649,Some of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,25,Bachelor’s degree,"White, non-Hispanic",Man,42500
141246,0.331086934420176,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,50,Graduate degree,"White, non-Hispanic",Woman,162500
141247,0.881473378249083,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,76,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,67500
141248,0.291898004549813,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,66,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,85000
141249,0.418346442143389,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,44,Graduate degree,"White, non-Hispanic",Man,250000
141250,0.891027246669838,Most of the time,Kamala Harris,Disapprove not strongly,Disapprove not strongly,Approve not strongly,Independent-Democrat,47,Graduate degree,"White, non-Hispanic",Man,162500
141251,4.99999998289759,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,63,Less than high school credential,"White, non-Hispanic",Woman,162500
141252,0.910074280820839,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve not strongly,Independent-Democrat,31,Graduate degree,"White, non-Hispanic",Woman,212500
141253,0.596454176403857,Some of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve strongly,Not very strong Democrat,40,Bachelor’s degree,"White, non-Hispanic",Woman,95000
141255,1.87980308825407,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,26,High school credential,"White, non-Hispanic",Man,105000
141256,0.383283070267358,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,70,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,117500
141257,0.833431153278649,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,48,Graduate degree,"White, non-Hispanic",Woman,212500
141258,0.557324057968681,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,76,High school credential,"White, non-Hispanic",Woman,37500
141260,0.547819314685807,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,75,Graduate degree,"White, non-Hispanic",Woman,250000
141261,0.474159405535586,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Independent,61,Graduate degree,Hispanic,Woman,21250
141262,0.184573726677629,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Democrat,46,Graduate degree,"White, non-Hispanic",Man,212500
141263,0.594941391974793,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,53,Bachelor’s degree,"White, non-Hispanic",Man,117500
141264,0.267537035345041,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve not strongly,Independent-Democrat,63,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,2500
141265,0.166380960054504,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,71,Bachelor’s degree,"White, non-Hispanic",Man,42500
141266,0.450517334246923,Most of the time,Kamala Harris,Disapprove not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,80,Graduate degree,"White, non-Hispanic",Man,250000
141267,0.702216580491032,Always,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Democrat,40,Graduate degree,"White, non-Hispanic",Man,250000
141268,3.08094425814414,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,65,Bachelor’s degree,Hispanic,Woman,212500
141269,0.362076300881205,Most of the time,Donald Trump,Disapprove strongly,Disapprove not strongly,Disapprove strongly,Strong Republican,70,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,42500
141270,1.44784014286568,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,48,Graduate degree,"White, non-Hispanic",Woman,250000
141271,0.402149327239195,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,68,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,42500
141272,0.914582700563331,About half the time,Other,Disapprove not strongly,Disapprove strongly,Disapprove not strongly,Independent,41,"Some post-high school, no bachelor’s degree","Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Something else,2500
141274,0.98878010243255,Most of the time,Kamala Harris,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Independent-Democrat,NA,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,105000
141275,0.836781808598191,Always,Other,Approve strongly,Disapprove not strongly,Approve not strongly,Independent-Democrat,41,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Something else,21250
141276,0.374978274226064,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,47,Graduate degree,"White, non-Hispanic",Woman,250000
141277,0.166467423065249,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Republican,32,Bachelor’s degree,Hispanic,Man,105000
141278,0.586294976122743,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,40,Bachelor’s degree,"White, non-Hispanic",Man,105000
141281,0.380568565876861,Always,Kamala Harris,Approve not strongly,Approve not strongly,Approve strongly,Strong Democrat,77,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,95000
141282,0.288994763909448,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,49,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,7500
141284,0.508303054839222,Always,Other,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Independent-Republican,48,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,62500
141285,1.23299225647011,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,42,Bachelor’s degree,"White, non-Hispanic",Man,250000
141286,1.63014201024615,Most of the time,Kamala Harris,Approve strongly,Disapprove not strongly,Approve not strongly,Strong Democrat,55,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,250000
141287,0.41006235512866,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,34,Bachelor’s degree,"White, non-Hispanic",Woman,47500
141288,0.438808861415753,Most of the time,Kamala Harris,Disapprove not strongly,Disapprove strongly,Approve not strongly,Not very strong Republican,80,Graduate degree,"White, non-Hispanic",Woman,62500
141290,0.569105034503401,About half the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,76,Less than high school credential,"Black, non-Hispanic",Man,2500
141291,0.91643289830831,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent,30,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,117500
141292,0.649698507428913,Some of the time,Kamala Harris,Disapprove strongly,Disapprove not strongly,Disapprove strongly,Not very strong Democrat,65,Less than high school credential,"White, non-Hispanic",Woman,NA
141293,0.95566089114698,Some of the time,NA,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Democrat,61,High school credential,"White, non-Hispanic",Man,52500
141294,0.630272425477967,Never,Other,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Independent,41,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,2500
141295,0.495673792176078,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,43,Bachelor’s degree,"White, non-Hispanic",Man,95000
141296,0.402717297193389,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,37,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,117500
141298,0.243845793193643,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve not strongly,Strong Democrat,76,Graduate degree,"White, non-Hispanic",Woman,42500
141300,0.446000349130932,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,64,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,37500
141301,0.201476675034794,Always,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,77,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,42500
141302,0.384618345088413,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,NA,Graduate degree,"White, non-Hispanic",Woman,95000
141303,1.09436910532411,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,41,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,85000
141305,0.56215740579462,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,62,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,67500
141306,0.565302137087044,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,63,Graduate degree,"White, non-Hispanic",Woman,95000
141307,1.39539924908413,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,75,Bachelor’s degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,77500
141308,1.16268136003266,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,80,Less than high school credential,Hispanic,Woman,2500
141309,3.5204448783999,Most of the time,NA,Approve strongly,Disapprove strongly,Approve strongly,Not very strong Republican,40,Bachelor’s degree,"Black, non-Hispanic",Woman,212500
141311,1.02793083360538,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,68,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,85000
141312,0.415012739442504,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,73,Bachelor’s degree,"White, non-Hispanic",Man,105000
141313,0.64828645386711,Some of the time,Other,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,42,Bachelor’s degree,"White, non-Hispanic",Man,105000
141314,0.289364369550634,About half the time,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,73,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,2500
141316,1.13593296576306,About half the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Democrat,34,"Some post-high school, no bachelor’s degree",Hispanic,Woman,42500
141317,2.71539857722691,Some of the time,Kamala Harris,Approve not strongly,Disapprove not strongly,Approve not strongly,Not very strong Democrat,34,Bachelor’s degree,"White, non-Hispanic",Woman,137500
141322,4.32700857755661,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,59,High school credential,"White, non-Hispanic",Man,212500
141323,0.593219346892069,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve not strongly,Strong Democrat,45,Bachelor’s degree,"White, non-Hispanic",Woman,105000
141324,0.580692945822842,Most of the time,Kamala Harris,Approve strongly,Disapprove not strongly,Approve not strongly,Strong Democrat,68,Graduate degree,"White, non-Hispanic",Man,212500
141325,0.42588976444109,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,70,Less than high school credential,"Black, non-Hispanic",Man,NA
141326,0.5129647484028,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,68,Less than high school credential,"White, non-Hispanic",Man,32500
141327,0.398835083367158,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Not very strong Democrat,57,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,77500
141328,0.887536914896901,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,74,Bachelor’s degree,"White, non-Hispanic",Woman,62500
141329,0.564474950355029,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,59,Graduate degree,"White, non-Hispanic",Woman,212500
141330,1.48609815373943,Most of the time,NA,NA,Disapprove strongly,NA,Independent-Republican,NA,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Woman,NA
141331,1.52639449392082,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,42,High school credential,"White, non-Hispanic",Man,47500
141332,1.26469342557167,Always,Donald Trump,Approve not strongly,Approve strongly,Disapprove strongly,Independent-Republican,39,Bachelor’s degree,"White, non-Hispanic",Woman,23750
141333,0.289894514259453,About half the time,Kamala Harris,Disapprove not strongly,Approve not strongly,Approve strongly,Independent-Democrat,41,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,52500
141334,2.01365490032189,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve strongly,Strong Democrat,NA,Bachelor’s degree,"Black, non-Hispanic",Man,212500
141335,0.857374910926985,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,60,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,85000
141338,0.897220904099241,About half the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,40,Graduate degree,"White, non-Hispanic",Woman,105000
141339,2.25403533251698,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,55,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,162500
141340,1.49690883639029,Some of the time,Kamala Harris,Disapprove strongly,Disapprove not strongly,Disapprove not strongly,Independent-Republican,41,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,250000
141341,0.59646821000112,Most of the time,Kamala Harris,Approve not strongly,Disapprove strongly,Disapprove not strongly,Not very strong Democrat,56,Graduate degree,"White, non-Hispanic",Woman,212500
141342,1.05545756214312,Always,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Democrat,65,High school credential,Hispanic,Man,16250
141343,0.31796062033524,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,46,Graduate degree,"White, non-Hispanic",Woman,212500
141344,0.985062920192526,Most of the time,NA,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Not very strong Democrat,73,High school credential,"White, non-Hispanic",Woman,37500
141347,1.73817919345962,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,57,High school credential,"White, non-Hispanic",Woman,95000
141348,0.697579283011377,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,39,Graduate degree,"White, non-Hispanic",Woman,250000
141349,0.704747883434113,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,59,Graduate degree,"White, non-Hispanic",Man,250000
141350,3.1347515142415,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,51,High school credential,"White, non-Hispanic",Man,212500
141352,0.56002075648502,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,NA,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Woman,26250
141353,0.750137254613622,Most of the time,Kamala Harris,Approve not strongly,Disapprove strongly,Disapprove not strongly,Independent-Democrat,65,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Woman,162500
141354,0.746653256095263,About half the time,Other,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Independent-Republican,NA,Bachelor’s degree,"White, non-Hispanic",Woman,117500
141355,0.251543950084543,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,54,Graduate degree,"White, non-Hispanic",Woman,162500
141356,0.73117572803303,Most of the time,Donald Trump,Disapprove strongly,Approve not strongly,Disapprove strongly,Strong Democrat,57,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Woman,52500
141357,1.20956811399671,About half the time,Other,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,63,"Some post-high school, no bachelor’s degree",Hispanic,Woman,23750
141358,0.358705077689948,Most of the time,Kamala Harris,Disapprove not strongly,Disapprove not strongly,Approve not strongly,Not very strong Democrat,73,Graduate degree,"White, non-Hispanic",Woman,85000
141359,3.40499661359172,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,43,High school credential,Hispanic,Man,162500
141360,1.34177708382114,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,64,High school credential,"White, non-Hispanic",Woman,85000
141361,0.765802469468805,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,51,Bachelor’s degree,"White, non-Hispanic",Woman,137500
141362,0.958124130384473,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,80,High school credential,"White, non-Hispanic",Woman,67500
141363,1.47287200554668,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,61,High school credential,"White, non-Hispanic",Man,72500
141366,0.561264000681908,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,80,Bachelor’s degree,"White, non-Hispanic",Woman,2500
141367,0.190729867895834,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,67,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,52500
141368,0.691339969240814,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,40,Bachelor’s degree,"White, non-Hispanic",Man,42500
141369,0.405269924978581,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,35,Bachelor’s degree,"White, non-Hispanic",Man,212500
141370,0.235639354111311,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,80,Bachelor’s degree,"White, non-Hispanic",Man,42500
141371,0.827733568558667,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,65,High school credential,"White, non-Hispanic",Woman,105000
141373,1.25719919231844,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,55,Bachelor’s degree,"White, non-Hispanic",Woman,95000
141374,0.778634126060469,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Not very strong Democrat,44,Bachelor’s degree,"White, non-Hispanic",Woman,212500
141375,0.736165175003848,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,52,Bachelor’s degree,"White, non-Hispanic",Man,NA
141376,0.873790410525578,About half the time,Kamala Harris,Approve strongly,Approve strongly,Approve not strongly,Independent-Democrat,49,Bachelor’s degree,"White, non-Hispanic",Man,212500
141377,1.22707195953451,Always,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Democrat,54,Bachelor’s degree,"White, non-Hispanic",Man,162500
141378,0.855473595888142,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,66,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,162500
141379,4.35333433498162,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,28,High school credential,"White, non-Hispanic",Man,2500
141380,0.499643257767935,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,71,Graduate degree,"White, non-Hispanic",Woman,105000
141381,1.64367789773871,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,52,High school credential,"White, non-Hispanic",Woman,2500
141382,1.12297979570036,Some of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Republican,43,Less than high school credential,"Black, non-Hispanic",Woman,2500
141384,0.570996825483417,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,73,Graduate degree,"White, non-Hispanic",Woman,77500
141385,2.89084728276404,Always,Kamala Harris,Approve not strongly,Disapprove not strongly,Disapprove not strongly,Independent-Democrat,29,NA,"Black, non-Hispanic",Woman,52500
141386,0.271344195682005,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Strong Republican,70,Graduate degree,"White, non-Hispanic",Woman,117500
141387,0.548913440893356,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,65,"Some post-high school, no bachelor’s degree",Hispanic,Man,117500
141388,0.847358487358524,Always,Kamala Harris,Approve strongly,Approve strongly,Approve not strongly,Strong Democrat,66,Bachelor’s degree,"White, non-Hispanic",Man,250000
141389,1.96485801665154,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,42,High school credential,"White, non-Hispanic",Woman,95000
141391,0.605034891426496,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,36,Bachelor’s degree,"White, non-Hispanic",Man,77500
141392,0.168087731742349,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,78,Bachelor’s degree,"White, non-Hispanic",Man,62500
141393,0.35896403333154703,Some of the time,Donald Trump,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Independent,34,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Man,2500
141395,0.309596277104244,About half the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,45,Graduate degree,"White, non-Hispanic",Woman,117500
141396,0.763757113841806,Some of the time,NA,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,71,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,77500
141397,0.474213439786226,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,NA,Graduate degree,"White, non-Hispanic",Man,105000
141398,1.13692760377962,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Democrat,26,Bachelor’s degree,"White, non-Hispanic",Man,117500
141399,4.99999998289759,Most of the time,Other,Approve not strongly,Disapprove not strongly,Disapprove not strongly,Not very strong Democrat,49,High school credential,"White, non-Hispanic",Man,77500
141400,1.73125971582866,Some of the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Strong Democrat,56,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Woman,212500
141401,0.776776031894984,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,43,"Some post-high school, no bachelor’s degree","Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,137500
141402,4.19162759233142,Always,Kamala Harris,Approve not strongly,Disapprove strongly,Approve not strongly,Strong Democrat,48,"Some post-high school, no bachelor’s degree",Hispanic,Woman,137500
141403,0.85238173754848,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,41,Bachelor’s degree,"White, non-Hispanic",Woman,162500
141404,1.98342539645005,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,43,High school credential,"White, non-Hispanic",Man,117500
141405,0.723639675985562,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,58,Bachelor’s degree,"White, non-Hispanic",Woman,67500
141406,0.364171514385869,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,77,Less than high school credential,"White, non-Hispanic",Man,37500
141407,0.978611904000316,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,60,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,105000
141408,1.80495335286856,Most of the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Democrat,NA,High school credential,"White, non-Hispanic",Man,16250
141409,0.601195381817336,Some of the time,NA,Disapprove strongly,Disapprove not strongly,Disapprove not strongly,Not very strong Democrat,33,Less than high school credential,"White, non-Hispanic",Woman,NA
141410,0.539062227193814,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,NA,Bachelor’s degree,"White, non-Hispanic",Woman,62500
141411,0.474765348624198,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,69,Bachelor’s degree,"White, non-Hispanic",Man,85000
141413,2.55664728615721,Some of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,80,High school credential,"White, non-Hispanic",Man,95000
141414,0.293180986079154,Most of the time,NA,NA,Disapprove strongly,Disapprove strongly,Independent-Republican,80,Graduate degree,"White, non-Hispanic",Woman,52500
141415,1.56521422459838,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,62,Bachelor’s degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Woman,212500
141416,1.9466245590261,Some of the time,Kamala Harris,Disapprove not strongly,Disapprove strongly,Disapprove not strongly,Independent,46,Bachelor’s degree,"Black, non-Hispanic",Woman,42500
141417,0.319661902683526,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,61,Graduate degree,Hispanic,Woman,2500
141418,0.443029830194295,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,42,Graduate degree,"White, non-Hispanic",Man,250000
141419,0.474644938746817,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,60,Bachelor’s degree,"White, non-Hispanic",Man,117500
141420,0.575074116346562,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Independent-Republican,51,Graduate degree,"White, non-Hispanic",Man,212500
141421,4.99999998289759,Most of the time,Other,Approve strongly,Disapprove strongly,Approve strongly,Not very strong Democrat,35,Bachelor’s degree,Hispanic,Man,137500
