question_id,pollster,numeric_grade,methodology,state,month,year,sample_size,Biden,Trump
132769,SurveyMonkey,2,Online Panel,INDIANA,10,2020,3103,43,55
132719,SurveyMonkey,2,Online Panel,KANSAS,10,2020,1657,45,54
132771,SurveyMonkey,2,Online Panel,KANSAS,10,2020,1657,44,55
132723,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,3564,66,31
132775,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,3564,66,32
132724,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,3523,68,30
132776,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,3523,68,30
132725,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,4656,51,45
132777,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,4656,51,46
132728,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,3018,45,51
132780,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,3018,45,53
132729,SurveyMonkey,2,Online Panel,MONTANA,10,2020,706,41,56
132781,SurveyMonkey,2,Online Panel,MONTANA,10,2020,706,41,57
132730,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1124,46,51
132782,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1124,46,52
132731,SurveyMonkey,2,Online Panel,NEVADA,10,2020,1915,53,45
132783,SurveyMonkey,2,Online Panel,NEVADA,10,2020,1915,51,47
132732,SurveyMonkey,2,Online Panel,NEW HAMPSHIRE,10,2020,1004,55,43
132784,SurveyMonkey,2,Online Panel,NEW HAMPSHIRE,10,2020,1004,54,44
132733,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,3893,59,36
132785,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,3893,60,37
132734,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,1555,52,45
132786,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,1555,53,46
132736,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,9405,64,32
132787,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,9405,64,33
132737,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,4912,53,45
132788,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,4912,52,46
132740,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,1683,40,58
132791,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,1683,39,60
132741,SurveyMonkey,2,Online Panel,OREGON,10,2020,2902,59,39
132792,SurveyMonkey,2,Online Panel,OREGON,10,2020,2902,60,38
132742,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,6613,52,46
132793,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,6613,52,47
132743,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,488,65,33
132794,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,488,67,32
132746,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,3171,42,56
132797,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,3171,40,58
132747,SurveyMonkey,2,Online Panel,TEXAS,10,2020,13198,49,48
132798,SurveyMonkey,2,Online Panel,TEXAS,10,2020,13198,47,50
132750,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,4248,55,42
132801,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,4248,55,43
132751,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,7731,60,37
132802,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,7731,61,37
132752,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,771,34,64
132803,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,771,34,64
132753,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,4397,53,44
132804,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,4397,54,44
132754,SurveyMonkey,2,Online Panel,WYOMING,10,2020,409,36,63
132805,SurveyMonkey,2,Online Panel,WYOMING,10,2020,409,35,63
132704,SurveyMonkey,2,Online Panel,ALASKA,10,2020,751,43,54
132756,SurveyMonkey,2,Online Panel,ALASKA,10,2020,751,43,55
132707,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,21492,63,35
132759,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,21492,63,36
132711,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,543,85,11
132763,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,543,87,10
132715,SurveyMonkey,2,Online Panel,IDAHO,10,2020,1123,38,59
132767,SurveyMonkey,2,Online Panel,IDAHO,10,2020,1123,39,59
132718,SurveyMonkey,2,Online Panel,IOWA,10,2020,1998,48,50
132770,SurveyMonkey,2,Online Panel,IOWA,10,2020,1998,49,49
132720,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,2109,39,59
132772,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,2109,40,58
132721,SurveyMonkey,2,Online Panel,LOUISIANA,10,2020,2286,44,53
132773,SurveyMonkey,2,Online Panel,LOUISIANA,10,2020,2286,40,58
132722,SurveyMonkey,2,Online Panel,MAINE,10,2020,953,56,43
132774,SurveyMonkey,2,Online Panel,MAINE,10,2020,953,56,43
132726,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,3525,54,43
132778,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,3525,55,43
132727,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1063,46,52
132779,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1063,40,58
132738,SurveyMonkey,2,Online Panel,NORTH DAKOTA,10,2020,376,37,61
132789,SurveyMonkey,2,Online Panel,NORTH DAKOTA,10,2020,376,37,61
132739,SurveyMonkey,2,Online Panel,OHIO,10,2020,5056,48,50
132790,SurveyMonkey,2,Online Panel,OHIO,10,2020,5056,47,51
132744,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,2816,46,50
132795,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,2816,44,53
132745,SurveyMonkey,2,Online Panel,SOUTH DAKOTA,10,2020,547,42,56
132796,SurveyMonkey,2,Online Panel,SOUTH DAKOTA,10,2020,547,43,56
132748,SurveyMonkey,2,Online Panel,UTAH,10,2020,1783,44,54
132799,SurveyMonkey,2,Online Panel,UTAH,10,2020,1783,44,53
132749,SurveyMonkey,2,Online Panel,VERMONT,10,2020,557,64,35
132800,SurveyMonkey,2,Online Panel,VERMONT,10,2020,557,65,33
132340,YouGov,3,Online Panel,NA,10,2020,1366,51,43
132411,YouGov,3,Online Panel,NA,10,2020,1525,47,39
132360,Morning Consult,1.9,Online Panel,NA,10,2020,16045,51,43
132448,Leger,2,Online Panel,NA,10,2020,841,50,39
132576,SurveyMonkey,2,Online Panel,NA,10,2020,19886,51.72,45.67
132701,SurveyMonkey,2,Online Panel,NA,10,2020,19886,51.49,46.48
133631,Cygnal,2.1,IVR/Text-to-Web,VIRGINIA,10,2020,607,51.2,42.2
132335,Siena/NYT,3,Live Phone,WISCONSIN,10,2020,789,51,41
132432,SurveyUSA,2.8,Live Phone,NORTH CAROLINA,10,2020,669,50,45
132413,Monmouth,2.9,Live Phone,NORTH CAROLINA,10,2020,500,49,46
132414,Monmouth,2.9,Live Phone,NORTH CAROLINA,10,2020,500,50,46
132415,Monmouth,2.9,Live Phone,NORTH CAROLINA,10,2020,500,49,48
132892,Data for Progress,2.6,Online Panel/Text-to-Web,GEORGIA,10,2020,782,46,46
132893,Data for Progress,2.6,Online Panel/Text-to-Web,SOUTH CAROLINA,10,2020,801,43,52
133054,Data for Progress,2.6,Online Panel/Text-to-Web,IOWA,10,2020,822,47,48
133104,Civiqs,2.4,Online Panel/Online Ad,OHIO,10,2020,586,47,50
133105,Civiqs,2.4,Online Panel/Online Ad,WISCONSIN,10,2020,560,53,45
133106,Civiqs,2.4,Online Panel/Online Ad,MICHIGAN,10,2020,543,52,43
133107,Civiqs,2.4,Online Panel/Online Ad,PENNSYLVANIA,10,2020,600,52,45
132324,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,851,51.9,43.4
132326,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,851,52.7,42.3
132412,WPAi,1.7,Live Phone,NEVADA,10,2020,512,44,42
132449,RMG Research,2.3,IVR/Text,NORTH CAROLINA,10,2020,800,47,45
132847,Susquehanna,2.3,Live Phone,NORTH CAROLINA,10,2020,500,48,46
132334,Siena/NYT,3,Live Phone,MICHIGAN,10,2020,614,48,40
132338,Ipsos,2.8,Probability Panel,WISCONSIN,10,2020,577,51,44
132345,Ipsos,2.8,Probability Panel,WISCONSIN,10,2020,577,52,45
132339,Ipsos,2.8,Probability Panel,PENNSYLVANIA,10,2020,622,51,44
132346,Ipsos,2.8,Probability Panel,PENNSYLVANIA,10,2020,622,51,45
132361,Morning Consult,1.9,Online Panel,ARIZONA,10,2020,1144,49,46
132362,Morning Consult,1.9,Online Panel,COLORADO,10,2020,837,54,40
132363,Morning Consult,1.9,Online Panel,FLORIDA,10,2020,4785,51,46
132364,Morning Consult,1.9,Online Panel,GEORGIA,10,2020,1837,47,49
132365,Morning Consult,1.9,Online Panel,MICHIGAN,10,2020,1710,51,44
132366,Morning Consult,1.9,Online Panel,MINNESOTA,10,2020,898,50,44
132367,Morning Consult,1.9,Online Panel,NORTH CAROLINA,10,2020,1993,50,46
132368,Morning Consult,1.9,Online Panel,OHIO,10,2020,2283,46,49
132369,Morning Consult,1.9,Online Panel,PENNSYLVANIA,10,2020,2610,52,44
132370,Morning Consult,1.9,Online Panel,SOUTH CAROLINA,10,2020,903,42,54
132371,Morning Consult,1.9,Online Panel,TEXAS,10,2020,3455,47,49
132372,Morning Consult,1.9,Online Panel,WISCONSIN,10,2020,1067,51,44
132317,USC Dornsife,2.4,Probability Panel,NA,10,2020,4985,52.86,40.75
132318,USC Dornsife,2.4,Probability Panel,NA,10,2020,5073,54.23,40.92
132319,USC Dornsife,2.4,Probability Panel,NA,10,2020,5073,53.53,41.47
132874,Redfield & Wilton Strategies,1.8,Online Panel,NA,10,2020,2000,44,37
132875,Redfield & Wilton Strategies,1.8,Online Panel,NA,10,2020,1679,49,41
132322,PPP,1.4,IVR/Text,MONTANA,10,2020,798,46,52
132391,Florida Atlantic University,2,IVR/Online Panel/Text-to-Web,FLORIDA,10,2020,644,51.2,47
136522,Redfield & Wilton Strategies,1.8,Live Phone,ARIZONA,10,2020,720,48,46
136524,Redfield & Wilton Strategies,1.8,Live Phone,MICHIGAN,10,2020,827,51,41
136526,Redfield & Wilton Strategies,1.8,Live Phone,FLORIDA,10,2020,981,52,43
136528,Redfield & Wilton Strategies,1.8,Live Phone,PENNSYLVANIA,10,2020,1145,49,44
136530,Redfield & Wilton Strategies,1.8,Live Phone,NORTH CAROLINA,10,2020,950,49,42
136532,Redfield & Wilton Strategies,1.8,Live Phone,WISCONSIN,10,2020,613,49,45
132337,RMG Research,2.3,IVR/Text,NA,10,2020,1240,51,43
132904,RMG Research,2.3,IVR/Text,NA,10,2020,1240,NA,NA
132359,Morning Consult,1.9,Online Panel,NA,10,2020,12000,51,43
132575,SurveyMonkey,2,Online Panel,NA,10,2020,25748,52.6,44.97
132700,SurveyMonkey,2,Online Panel,NA,10,2020,25748,52.36,45.72
132305,USC Dornsife,2.4,Probability Panel,NA,10,2020,5008,52.69,41.02
132306,USC Dornsife,2.4,Probability Panel,NA,10,2020,5099,53.97,41.05
132307,USC Dornsife,2.4,Probability Panel,NA,10,2020,5099,53.36,41.61
132272,PPP,1.4,IVR/Text,GEORGIA,10,2020,528,47,46
132358,Morning Consult,1.9,Online Panel,NA,10,2020,12000,51,43
132574,SurveyMonkey,2,Online Panel,NA,10,2020,34460,53.05,44.41
132699,SurveyMonkey,2,Online Panel,NA,10,2020,34460,52.74,45.33
132284,ABC/Washington Post,3,Live Phone,NA,10,2020,725,54,42
132285,ABC/Washington Post,3,Live Phone,NA,10,2020,879,53,41
132286,ABC/Washington Post,3,Live Phone,NA,10,2020,725,55,43
132287,ABC/Washington Post,3,Live Phone,NA,10,2020,879,54,43
132308,YouGov,3,Online Panel,MICHIGAN,10,2020,1190,52,46
132309,YouGov,3,Online Panel,NEVADA,10,2020,1036,52,46
132310,YouGov,3,Online Panel,IOWA,10,2020,1035,49,49
132328,Whitman Insight Strategies,1.6,Online Panel,PENNSYLVANIA,10,2020,517,51,46
133643,YouGov,3,Online Panel,COLORADO,10,2020,800,47,38
132273,USC Dornsife,2.4,Probability Panel,NA,10,2020,5115,52.43,41.34
132274,USC Dornsife,2.4,Probability Panel,NA,10,2020,5206,53.58,41.41
132275,USC Dornsife,2.4,Probability Panel,NA,10,2020,5206,53.13,41.9
132202,PPP,1.4,IVR/Text,TEXAS,10,2020,721,50,49
132253,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,ARIZONA,10,2020,1087,43.8,47.8
132256,Ipsos,2.8,Probability Panel,NA,10,2020,1331,45,38
132257,Ipsos,2.8,Probability Panel,NA,10,2020,1136,48,41
132258,Ipsos,2.8,Probability Panel,NA,10,2020,882,53,41
132357,Morning Consult,1.9,Online Panel,NA,10,2020,12000,51,43
132573,SurveyMonkey,2,Online Panel,NA,10,2020,33925,53.46,44.05
132698,SurveyMonkey,2,Online Panel,NA,10,2020,33925,53.35,44.82
134452,Opinion Insight,2,Live Phone,IOWA,10,2020,800,47,45
134905,Public Opinion Strategies,1.6,Online Panel,NA,10,2020,1000,55,41
132440,RMG Research,2.3,IVR/Text,FLORIDA,10,2020,800,48,46
133022,OH Predictive Insights / MBQF,2.4,IVR/Live Phone,ARIZONA,10,2020,608,49,45
133042,OH Predictive Insights / MBQF,2.4,IVR/Live Phone,ARIZONA,10,2020,608,50,47
132288,Baldwin Wallace University/Oakland University/Ohio Northern University,2.1,Email,MICHIGAN,10,2020,1134,50.2,43.2
132289,Baldwin Wallace University/Oakland University/Ohio Northern University,2.1,Email,OHIO,10,2020,1009,45.4,47
132290,Baldwin Wallace University/Oakland University/Ohio Northern University,2.1,Email,PENNSYLVANIA,10,2020,1140,49.6,44.5
132291,Baldwin Wallace University/Oakland University/Ohio Northern University,2.1,Email,WISCONSIN,10,2020,883,49.2,42.5
132242,USC Dornsife,2.4,Probability Panel,NA,10,2020,5070,52.33,41.51
132243,USC Dornsife,2.4,Probability Panel,NA,10,2020,5161,53.29,41.86
132244,USC Dornsife,2.4,Probability Panel,NA,10,2020,5161,52.76,42.25
133111,Edison Research,NA,Live Phone/Online Panel,NA,10,2020,1647,43.8,33.4
133112,Edison Research,NA,Live Phone/Online Panel,NA,10,2020,1378,48.1,34.8
133813,Ipsos,2.8,Probability Panel,NA,10,2020,2004,46.2,38.5
132266,Landmark Communications,2.1,IVR/Live Phone,GEORGIA,10,2020,600,46.8,48.6
132203,InsiderAdvantage,2,IVR/Live Phone,FLORIDA,10,2020,400,43,46
132225,Emerson,2.9,IVR/Online Panel/Text-to-Web,MICHIGAN,10,2020,716,54.2,43.4
132135,Emerson,2.9,Text-to-Web,MONTANA,10,2020,500,43.6,56.4
132174,Morning Consult,1.9,Online Panel,NA,10,2020,17249,52,43
132572,SurveyMonkey,2,Online Panel,NA,10,2020,30687,53.44,44.07
132697,SurveyMonkey,2,Online Panel,NA,10,2020,30687,53.28,44.9
132260,Redfield & Wilton Strategies,1.8,Online Panel,ARIZONA,10,2020,727,49,43
132265,Redfield & Wilton Strategies,1.8,Online Panel,WISCONSIN,10,2020,688,51,41
133240,MRG Research (Merriman River Group),1.1,IVR/Text-to-Web,HAWAII,10,2020,988,61,28
132116,Ipsos,2.8,Probability Panel,FLORIDA,10,2020,678,49,45
132117,Ipsos,2.8,Probability Panel,ARIZONA,10,2020,633,48,46
132149,USC Dornsife,2.4,Probability Panel,NA,10,2020,5019,52.62,41.48
132150,USC Dornsife,2.4,Probability Panel,NA,10,2020,5114,53.66,41.55
132151,USC Dornsife,2.4,Probability Panel,NA,10,2020,5114,53.06,42.1
132398,YouGov,3,Online Panel,MISSOURI,10,2020,931,43.2,51.8
132158,Data for Progress,2.6,Online Panel,NA,10,2020,1011,54.88,40.42
132159,Data for Progress,2.6,Online Panel,NA,10,2020,955,57.16,39.37
132160,Data for Progress,2.6,Online Panel,NA,10,2020,863,56.2,40.81
132200,Crosswind Media & Public Relations,2.1,IVR/Online Panel,TEXAS,10,2020,1000,44,51
132082,YouGov,3,Online Panel,NA,10,2020,1500,46,38
132083,YouGov,3,Online Panel,NA,10,2020,1364,51,42
132173,Morning Consult,1.9,Online Panel,NA,10,2020,12000,51,43
132261,Redfield & Wilton Strategies,1.8,Online Panel,NORTH CAROLINA,10,2020,938,49,44
132262,Redfield & Wilton Strategies,1.8,Online Panel,FLORIDA,10,2020,998,49,44
132263,Redfield & Wilton Strategies,1.8,Online Panel,PENNSYLVANIA,10,2020,927,49,42
132264,Redfield & Wilton Strategies,1.8,Online Panel,MICHIGAN,10,2020,700,50,42
132571,SurveyMonkey,2,Online Panel,NA,10,2020,20168,53.44,43.97
132696,SurveyMonkey,2,Online Panel,NA,10,2020,20168,53.26,44.88
132832,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,LOUISIANA,10,2020,1048,35.9,54.1
132259,HarrisX,1.5,Online Panel,NA,10,2020,2841,45,40
132066,Civiqs,2.4,Online Panel/Online Ad,IOWA,10,2020,756,48,47
132067,Civiqs,2.4,Online Panel/Online Ad,TEXAS,10,2020,895,48,48
132122,Beacon/Shaw,2.8,Live Phone,NA,10,2020,1012,53,43
132123,Beacon/Shaw,2.8,Live Phone,NA,10,2020,1107,52,43
134453,Opinion Insight,2,Live Phone,MICHIGAN,10,2020,800,51,42
132046,Ipsos,2.8,Probability Panel,NA,10,2020,1328,44,37
132047,Ipsos,2.8,Probability Panel,NA,10,2020,1123,49,40
132048,Ipsos,2.8,Probability Panel,NA,10,2020,882,52,40
132049,Ipsos,2.8,Probability Panel,NA,10,2020,1328,43,37
132050,Ipsos,2.8,Probability Panel,NA,10,2020,1123,49,39
132051,Ipsos,2.8,Probability Panel,NA,10,2020,882,52,40
132099,Siena/NYT,3,Live Phone,OHIO,10,2020,661,45,44
132100,Siena/NYT,3,Live Phone,NEVADA,10,2020,660,48,42
133057,Pan Atlantic Research,2.1,Online Panel,MAINE,10,2020,600,50.3,39.7
133058,Pan Atlantic Research,2.1,Online Panel,MAINE CD-1,10,2020,300,54,36.5
133059,Pan Atlantic Research,2.1,Online Panel,MAINE CD-2,10,2020,300,46.5,43
132132,SurveyUSA,2.8,Live Phone,MINNESOTA,10,2020,929,47,40
132224,SurveyUSA,2.8,Live Phone,COLORADO,10,2020,1021,50,40
132427,Research America,0.7,Live Phone/Online Panel,WEST VIRGINIA,10,2020,450,39,53
132093,Rasmussen,2.1,IVR/Online Panel,NA,10,2020,2500,52,40
132031,Ipsos,2.8,Probability Panel,MICHIGAN,10,2020,709,51,43
132032,Ipsos,2.8,Probability Panel,NORTH CAROLINA,10,2020,601,47,47
132282,Innovative Research Group,2.1,Online Panel,NA,10,2020,2435,47,42
132198,Latino Decisions,NA,Online Panel,ARIZONA,10,2020,600,48,45
132235,U. Georgia SPIA,2.2,Live Phone,GEORGIA,10,2020,1106,46.4,47.5
132059,USC Dornsife,2.4,Probability Panel,NA,10,2020,4904,52.29,41.78
132060,USC Dornsife,2.4,Probability Panel,NA,10,2020,4999,52.98,41.99
132061,USC Dornsife,2.4,Probability Panel,NA,10,2020,4999,52.6,42.36
131666,PPP,1.4,IVR/Text,NORTH CAROLINA,10,2020,911,50,46
132039,Emerson,2.9,IVR/Online Panel/Text-to-Web,PENNSYLVANIA,10,2020,688,50.8,47.4
132090,Data Orbital,2.9,Live Phone,ARIZONA,10,2020,550,47.7,43.2
132172,Morning Consult,1.9,Online Panel,NA,10,2020,12000,52,43
132570,SurveyMonkey,2,Online Panel,NA,10,2020,12691,52.85,44.57
132695,SurveyMonkey,2,Online Panel,NA,10,2020,12691,52.72,45.33
134450,Basswood Research,1.1,Live Phone,ARIZONA,10,2020,800,47.8,47.9
132247,Navigator,1.3,Online Panel,NA,10,2020,1011,52,44
132107,Quinnipiac,2.8,Live Phone,FLORIDA,10,2020,1256,51,40
132108,Quinnipiac,2.8,Live Phone,IOWA,10,2020,1205,50,45
132109,Quinnipiac,2.8,Live Phone,PENNSYLVANIA,10,2020,1211,54,41
132124,Data for Progress,2.6,Online Panel/Text-to-Web,MONTANA,10,2020,737,43,49
132125,Data for Progress,2.6,Online Panel/Text-to-Web,NORTH CAROLINA,10,2020,1285,51,44
132126,Data for Progress,2.6,Online Panel/Text-to-Web,TEXAS,10,2020,1949,47,45
132237,Pew,2.5,Probability Panel,NA,10,2020,10543,52,42
132250,Fairleigh Dickinson,2.6,Live Phone,NEW JERSEY,10,2020,582,53,38
132251,Fairleigh Dickinson,2.6,Live Phone,NEW JERSEY,10,2020,736,52,35
131967,Ipsos,2.8,Probability Panel,WISCONSIN,10,2020,601,50,44
131968,Ipsos,2.8,Probability Panel,PENNSYLVANIA,10,2020,605,50,45
132008,HighGround,1.8,Live Phone,ARIZONA,10,2020,400,45.8,44.8
131983,USC Dornsife,2.4,Probability Panel,NA,10,2020,4821,52.55,41.8
131984,USC Dornsife,2.4,Probability Panel,NA,10,2020,4914,53.51,41.7
131985,USC Dornsife,2.4,Probability Panel,NA,10,2020,4914,52.8,42.25
132006,Redfield & Wilton Strategies,1.8,Online Panel,NA,10,2020,2500,45,38
132007,Redfield & Wilton Strategies,1.8,Online Panel,NA,10,2020,2127,50,42
131649,Morning Consult,1.9,Online Panel,NA,10,2020,15478,52,43
131974,Change Research,1.4,Text-to-Web/Online Ad,NA,10,2020,2167,52,42
131991,Leger,2,Online Panel,NA,10,2020,843,49,40
132009,Change Research,1.4,Text-to-Web/Online Ad,ARIZONA,10,2020,296,51,45
132010,Change Research,1.4,Text-to-Web/Online Ad,FLORIDA,10,2020,560,50,46
132011,Change Research,1.4,Text-to-Web/Online Ad,MICHIGAN,10,2020,676,51,43
132012,Change Research,1.4,Text-to-Web/Online Ad,NORTH CAROLINA,10,2020,396,49,47
132013,Change Research,1.4,Text-to-Web/Online Ad,PENNSYLVANIA,10,2020,468,50,46
132014,Change Research,1.4,Text-to-Web/Online Ad,WISCONSIN,10,2020,442,51,44
132028,East Carolina University,2.6,IVR/Online Panel,NORTH CAROLINA,10,2020,1232,50.4,47.2
132569,SurveyMonkey,2,Online Panel,NA,10,2020,12510,52.45,44.65
132694,SurveyMonkey,2,Online Panel,NA,10,2020,12510,52.33,45.52
131986,CNN/SSRS,2.8,Live Phone,NA,10,2020,1001,57,41
131987,CNN/SSRS,2.8,Live Phone,NA,10,2020,1205,56,41
131976,U. North Florida,2.8,Email,FLORIDA,10,2020,3142,51,45
131979,Suffolk,2.9,Live Phone,FLORIDA,10,2020,500,45,45
132005,SurveyUSA,2.8,Online Panel,NA,10,2020,1114,53,43
132097,Qriously,NA,Online Ad,NA,10,2020,2048,51,38
132210,St. Anselm,2.4,Text-to-Web,NEW HAMPSHIRE,10,2020,1147,53,41
132217,FM3 Research,0.7,Live Phone,NEBRASKA CD-2,10,2020,450,53,42
131997,Monmouth,2.9,Live Phone,PENNSYLVANIA,10,2020,500,54,42
131998,Monmouth,2.9,Live Phone,PENNSYLVANIA,10,2020,500,54,43
131999,Monmouth,2.9,Live Phone,PENNSYLVANIA,10,2020,500,53,45
132035,Global Marketing Research Services,1.7,Live Phone/Online Panel,NA,10,2020,971,51.91,36.05
132105,Marquette Law School,3,Live Phone,WISCONSIN,10,2020,700,47,42
132106,Marquette Law School,3,Live Phone,WISCONSIN,10,2020,805,46,41
132148,Goucher College,NA,Live Phone,MARYLAND,10,2020,776,61,30
133505,Patinkin Research Strategies,1.3,Live Phone/Text-to-Web/Email,ALASKA,10,2020,600,46,49
131811,Y2 Analytics,1.1,Online Panel,UTAH,10,2020,1214,40,50
132015,Digital Research,1.4,Live Phone/Online Panel,MAINE,10,2020,500,50,39
132018,Digital Research,1.4,Live Phone/Online Panel,MAINE,10,2020,466,51,40
132016,Digital Research,1.4,Live Phone/Online Panel,MAINE CD-1,10,2020,243,61,29
132019,Digital Research,1.4,Live Phone/Online Panel,MAINE CD-1,10,2020,232,62,30
132017,Digital Research,1.4,Live Phone/Online Panel,MAINE CD-2,10,2020,248,40,49
132020,Digital Research,1.4,Live Phone/Online Panel,MAINE CD-2,10,2020,234,41,49
132052,Alaska Survey Research,1.9,Live Phone/Text-to-Web,ALASKA,10,2020,676,46,50
132236,YouGov,3,Online Panel,TEXAS,10,2020,908,45,50
131619,USC Dornsife,2.4,Probability Panel,NA,10,2020,4744,51.77,41.92
131620,USC Dornsife,2.4,Probability Panel,NA,10,2020,4836,53.39,41.7
131621,USC Dornsife,2.4,Probability Panel,NA,10,2020,4836,52.58,42.33
131592,Ipsos,2.8,Probability Panel,NA,10,2020,596,51,41
131599,Ipsos,2.8,Probability Panel,NA,10,2020,1005,45,37
131600,Ipsos,2.8,Probability Panel,NA,10,2020,852,48,40
131602,YouGov,3,Online Panel,NA,10,2020,1202,48,40
131606,YouGov,3,Online Panel,NA,10,2020,1088,51,43
131614,YouGov,3,Online Panel,NA,10,2020,1202,47,NA
131615,YouGov,3,Online Panel,NA,10,2020,1088,49,NA
131616,YouGov,3,Online Panel,NA,10,2020,1202,NA,NA
131617,YouGov,3,Online Panel,NA,10,2020,1088,NA,NA
131638,Siena/NYT,3,Live Phone,ARIZONA,10,2020,655,49,41
131640,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,OHIO,10,2020,1035,43.9,47.6
131648,Morning Consult,1.9,Online Panel,NA,10,2020,12000,52,43
131810,RMG Research,2.3,IVR/Text,NA,10,2020,763,51,43
132568,SurveyMonkey,2,Online Panel,NA,10,2020,17645,52.14,44.87
132693,SurveyMonkey,2,Online Panel,NA,10,2020,17645,52.04,45.73
135109,Patinkin Research Strategies,1.3,Live Phone/Text-to-Web/Email,ARIZONA,10,2020,604,50,46
131969,Auburn University at Montgomery,1.5,Online Panel,ALABAMA,10,2020,1072,37.2,56.8
131975,Glengariff Group Inc.,1.5,Live Phone,MICHIGAN,10,2020,600,48,39.2
131587,USC Dornsife,2.4,Probability Panel,NA,10,2020,4601,51.49,42.2
131588,USC Dornsife,2.4,Probability Panel,NA,10,2020,4686,53.14,42.15
131589,USC Dornsife,2.4,Probability Panel,NA,10,2020,4686,52.24,42.71
131417,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,10,2020,1006,48.9,47.2
131418,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,10,2020,1006,47.3,44.9
131601,YouGov,3,Online Panel,NA,10,2020,1505,44,37
131605,YouGov,3,Online Panel,NA,10,2020,1345,48,40
131409,Siena/NYT,3,Live Phone,PENNSYLVANIA,10,2020,706,49,42
131595,YouGov,3,Online Panel,PENNSYLVANIA,10,2020,1187,51,44
131596,YouGov,3,Online Panel,OHIO,10,2020,1114,47,47
131647,Morning Consult,1.9,Online Panel,NA,10,2020,12000,51,43
132567,SurveyMonkey,2,Online Panel,NA,10,2020,21170,52.24,44.66
132692,SurveyMonkey,2,Online Panel,NA,10,2020,21170,51.96,45.8
132088,Garin Hart Yang,1,Live Phone,MISSOURI,10,2020,600,48,50
132095,EMC Research,0.9,Text,TEXAS,10,2020,848,49,49
132120,Saint Leo U.,1.3,Online Panel,NA,10,2020,947,52.1,38.3
132196,Saint Leo U.,1.3,Online Panel,NA,10,2020,947,NA,NA
132121,Saint Leo U.,1.3,Online Panel,FLORIDA,10,2020,489,49.9,43.9
132197,Saint Leo U.,1.3,Online Panel,FLORIDA,10,2020,489,NA,NA
132329,Saint Leo U.,1.3,Online Panel,FLORIDA,10,2020,500,49.2,43.4
